versionCreated,text,storyId,sourceCode
2022-11-14 16:45:01.587000+00:00,BARCLAYS PLC  - PUBLICATION OF PRICING SUPPLEMENT,urn:newsml:newswire.refinitiv.com:20221114:nTUCB2KJH8:1,NS:RTRS
2022-11-14 06:05:46+00:00,Mashreqbank hires banks for dollar Tier 2 bonds - document,urn:newsml:newswire.refinitiv.com:20221114:nS8N31W090:2,NS:RTRS
2022-11-10 20:50:30.281000+00:00,NYSE ORDER IMBALANCE <BCS.N> 99987.0 SHARES ON BUY SIDE,urn:newsml:newswire.refinitiv.com:20221110:nAQN22K0BC:1,NS:RTRS
2022-11-09 20:50:27.197000+00:00,NYSE ORDER IMBALANCE <BCS.N> 63901.0 SHARES ON SELL SIDE,urn:newsml:newswire.refinitiv.com:20221109:nAQN2228RJ:1,NS:RTRS
2022-11-09 10:04:47.092000+00:00,CMA -  DOES NOT CONSIDER IT NECESSARY TO TAKE FURTHER FORMAL ENFORCEMENT ACTION IN RELATION TO BREACH,urn:newsml:newswire.refinitiv.com:20221109:nFWN3250GE:4,NS:RTRS
2022-11-09 05:51:23+00:00,UK Stocks-Factors to watch on Nov 9,urn:newsml:newswire.refinitiv.com:20221109:nL4N3251CM:1,NS:RTRS
2022-11-08 20:50:08.069000+00:00,NYSE ORDER IMBALANCE <BCS.N> 61309.0 SHARES ON BUY SIDE,urn:newsml:newswire.refinitiv.com:20221108:nAQN219U5P:1,NS:RTRS
2022-11-08 20:22:21+00:00,Barclays cuts investment banking jobs as deals languish - source,urn:newsml:newswire.refinitiv.com:20221108:nL4N32440H:3,NS:RTRS
2022-11-08 19:27:10+00:00,MEDIA-Barclays has begun eliminating jobs across its investment-banking group - Bloomberg News,urn:newsml:newswire.refinitiv.com:20221108:nL4N3243Y3:1,NS:RTRS
2022-11-07 18:02:54+00:00,"UK banks were slow to pass on rate hikes to savers, says watchdog",urn:newsml:newswire.refinitiv.com:20221107:nL8N3235Q1:6,NS:RTRS
2022-11-07 13:29:58+00:00,BUZZ-Brave Bison surges on financing facility deal with Barclays Bank,urn:newsml:newswire.refinitiv.com:20221107:nL4N3232YU:1,NS:RTRS
2022-11-04 19:50:13.463000+00:00,NYSE ORDER IMBALANCE <BCS.N> 90166.0 SHARES ON BUY SIDE,urn:newsml:newswire.refinitiv.com:20221104:nAQN20SNDA:1,NS:RTRS
2022-11-04 15:13:40+00:00,"EUROPE RESEARCH ROUNDUP-Sainsbury, Severn Trent, United Utilities",urn:newsml:newswire.refinitiv.com:20221104:nL4N3201S6:4,NS:RTRS
2022-11-04 06:02:25.035000+00:00,BARCLAYS <BARC.L>: CITIGROUP RAISES PRICE TARGET TO 310P FROM 260P,urn:newsml:newswire.refinitiv.com:20221104:nFWN3201RR:1,NS:RTRS
2022-11-03 19:50:07.024000+00:00,NYSE ORDER IMBALANCE <BCS.N> 61969.0 SHARES ON SELL SIDE,urn:newsml:newswire.refinitiv.com:20221103:nAQN20EXK1:1,NS:RTRS
